Dataset,Depth,Mode,Threads,Time(s),Accuracy,Misclassification,TreeStructure
rice.txt,3,GPU,8,1.0770,0.935433,246,"[1,0.50153923,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.27335566,[2,0.51242447,1,0],[2,0.48334265,1,0]]]"
room.txt,3,CPU,8,0.8150,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.44525266,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.44465393,0,1],[6,0.63033104,1,2]]]"
room.txt,3,GPU,8,1.2800,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.45154545,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.28397179,0,1],[6,0.63033104,1,2]]]"
segment.txt,3,CPU,8,2.5200,0.879654,278,"[11,0.15556383,[17,0.20136707,[17,0.14785661,1,6],[1,0.56873620,4,3]],[1,0.59789705,[8,0.53175199,5,2],[13,0.21417484,3,0]]]"
segment.txt,3,GPU,8,5.0950,0.877922,282,"[8,0.18428728,[17,0.20279446,[17,0.14780942,1,6],[1,0.57290208,4,3]],[1,0.59789705,[15,0.67448646,5,2],[10,0.20293128,3,0]]]"
skin.txt,3,CPU,8,8.4120,0.96833,7761,"[0,0.49607921,[2,0.56273258,[2,0.46863371,1,0],[1,0.35493100,1,0]],[0,0.82150429,[2,0.82934588,1,0],1]]"
skin.txt,3,GPU,8,2.1950,0.968224,7787,"[0,0.49607921,[2,0.56665331,[2,0.46471295,1,0],[1,0.36277255,1,0]],[0,0.82150429,[2,0.82934588,1,0],[0,0.00598118,0,1]]]"
wilt.txt,3,CPU,8,0.6470,0.981814,88,"[2,0.03567202,[1,0.04205611,[2,0.02626651,1,0],[1,0.04211055,0,1]],[2,0.04369602,[1,0.05452356,0,1],[1,0.06345776,0,1]]]"
wilt.txt,3,GPU,8,0.2000,0.981194,91,"[1,0.05451600,[1,0.04217871,[2,0.02602128,1,0],[2,0.03568970,1,0]],[1,0.06334136,[2,0.04349861,1,0],[0,0.49935222,1,1]]]"
avila.txt,3,CPU,16,80.2720,0.584799,8664,"[0,0.21641450,[0,0.18056348,[3,0.68755186,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06779179,4,5]]]"
avila.txt,3,GPU,16,100.2280,0.584799,8664,"[0,0.21641450,[0,0.17452116,[3,0.68223250,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06742426,4,5]]]"
bank.txt,3,CPU,16,0.0430,0.983236,23,"[2,0.23659694,[1,0.70866966,[0,0.68247366,1,0],[0,0.26284590,1,0]],[1,0.54222888,[0,0.47447777,1,0],[0,0.30326140,1,0]]]"
bank.txt,3,GPU,16,0.0240,0.983236,23,"[2,0.23757505,[1,0.71029520,[0,0.68275481,1,0],[0,0.21415333,1,0]],[1,0.53514546,[0,0.48312542,1,0],[0,0.30502784,1,0]]]"
bean.txt,3,CPU,16,28.2160,0.871574,1748,"[12,0.43143722,[13,0.22221223,[3,0.55615884,3,2],[1,0.24278200,0,1]],[2,0.17030884,[12,0.52671266,0,6],[11,0.28985077,4,5]]]"
bean.txt,3,GPU,16,99.1860,0.870546,1762,"[12,0.43143722,[13,0.23097870,[3,0.56652069,3,2],[1,0.24401616,0,1]],[2,0.17032206,[12,0.52529955,0,6],[11,0.29063049,4,5]]]"
bidding.txt,3,CPU,16,2.4800,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08650230,0,[2,0.25005001,0,1]]]"
bidding.txt,3,GPU,16,0.4140,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]]]"
eeg.txt,3,CPU,16,33.2460,0.709613,4350,"[1,0.23765413,[5,0.34692776,[11,0.42278886,0,1],[13,0.53193331,0,1]],[6,0.47270551,[6,0.46080154,1,0],[5,0.36464834,1,0]]]"
eeg.txt,3,GPU,16,22.4440,0.707944,4375,"[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[13,0.53201902,0,1]],[6,0.46260458,[13,0.52253819,0,1],[6,0.47210407,0,1]]]"
fault.txt,3,CPU,16,10.0860,0.676971,627,"[11,0.50000000,[4,0.01159109,[4,0.00027356,3,6],[24,0.65798521,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]]"
fault.txt,3,GPU,16,22.6360,0.676455,628,"[12,0.50000000,[10,0.23638430,[13,0.13468847,1,6],[16,0.47015822,6,5]],[4,0.01192839,[4,0.00029321,3,6],[24,0.65770793,2,6]]]"
htru.txt,3,CPU,16,44.3100,0.980836,343,"[5,0.16202161,[0,0.45509243,[2,0.32580289,0,1],[2,0.29991329,0,1]],[1,0.24312085,[2,0.29925150,0,1],[2,0.27499652,0,1]]]"
htru.txt,3,GPU,16,8.0960,0.980277,353,"[3,0.05749622,[2,0.26845109,[0,0.03323711,0,0],[7,0.03556999,1,0]],[5,0.15959188,[2,0.32256883,0,1],[2,0.30153471,0,1]]]"
magic.txt,3,CPU,16,86.7160,0.829653,3240,"[8,0.26194984,[3,0.57993627,[0,0.34942243,0,1],[2,0.17561191,0,1]],[1,0.05572616,[2,0.15082383,0,1],[0,0.09865573,0,1]]]"
magic.txt,3,GPU,16,27.3430,0.828549,3261,"[8,0.26957941,[3,0.58147025,[0,0.34465700,0,1],[2,0.17536062,0,1]],[1,0.05533152,[2,0.14350715,0,1],[0,0.09500816,0,1]]]"
occupancy.txt,3,CPU,16,13.5070,0.991002,185,"[3,0.22337115,[2,0.24471155,[2,0.22875756,1,0],[3,0.03477375,1,0]],[1,0.37324005,[2,0.24994445,1,0],[2,0.16955596,1,0]]]"
occupancy.txt,3,GPU,16,0.4710,0.99071,191,"[3,0.22344625,[2,0.24235527,[2,0.22114873,1,0],[3,0.03384231,1,0]],[1,0.37140930,[2,0.24935049,1,0],[2,0.16665970,1,0]]]"
page.txt,3,CPU,16,2.5210,0.969304,168,"[3,0.00631951,[4,0.16831529,[0,0.01441843,0,3],[3,0.00052636,2,0]],[0,0.00321270,[6,0.00015853,0,1],[6,0.00419587,0,1]]]"
page.txt,3,GPU,16,3.8460,0.968208,174,"[3,0.00631951,[4,0.15776888,[0,0.01441843,0,3],[3,0.00072931,2,0]],[0,0.00321270,[6,0.00014339,0,1],[6,0.00430384,0,1]]]"
raisin.txt,3,CPU,16,0.5440,0.895556,94,"[1,0.25339693,[6,0.24471366,[3,0.85143644,0,1],[5,0.76668704,1,0]],[2,0.31128761,[5,0.78695428,1,0],[6,0.27186441,0,1]]]"
raisin.txt,3,GPU,16,0.1430,0.893333,96,"[1,0.25261700,[6,0.24487431,[3,0.85151803,0,1],[5,0.76550025,1,0]],[4,0.25524974,[1,0.25756994,0,1],[6,0.27477434,0,1]]]"
rice.txt,3,CPU,16,8.3040,0.93622,243,"[4,0.68913376,[6,0.29848826,[5,0.52676153,1,0],[2,0.49118784,1,0]],[0,0.40210548,[2,0.49756566,1,0],[1,0.50258470,1,0]]]"
rice.txt,3,GPU,16,1.0780,0.935433,246,"[1,0.50153923,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.27335566,[2,0.51242447,1,0],[2,0.48334265,1,0]]]"
room.txt,3,CPU,16,1.8790,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.44525266,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.44465393,0,1],[6,0.63033104,1,2]]]"
room.txt,3,GPU,16,3.0830,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.45154545,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.28397179,0,1],[6,0.63033104,1,2]]]"
segment.txt,3,CPU,16,2.7610,0.879654,278,"[11,0.15634310,[17,0.20136707,[17,0.14785661,1,6],[1,0.56873620,4,3]],[1,0.59789705,[8,0.53175199,5,2],[13,0.21417484,3,0]]]"
segment.txt,3,GPU,16,6.9090,0.877922,282,"[11,0.15556383,[17,0.20279446,[17,0.14780942,1,6],[1,0.57290208,4,3]],[1,0.59789705,[15,0.67448646,5,2],[13,0.18888578,3,0]]]"
skin.txt,3,CPU,16,8.5940,0.96833,7761,"[0,0.49607921,[2,0.56273258,[2,0.46863371,1,0],[1,0.35493100,1,0]],[0,0.82150429,[2,0.82934588,1,0],1]]"
skin.txt,3,GPU,16,2.1470,0.968224,7787,"[0,0.49607921,[2,0.56665331,[2,0.46471295,1,0],[1,0.36277255,1,0]],[0,0.82150429,[2,0.82934588,1,0],[0,0.00598118,0,1]]]"
wilt.txt,3,CPU,16,1.0190,0.981814,88,"[2,0.03567202,[1,0.04205611,[2,0.02626651,1,0],[1,0.04211055,0,1]],[2,0.04369602,[1,0.05452356,0,1],[1,0.06345776,0,1]]]"
wilt.txt,3,GPU,16,0.2030,0.981194,91,"[1,0.05451600,[1,0.04217871,[2,0.02602128,1,0],[2,0.03568970,1,0]],[1,0.06334136,[2,0.04349861,1,0],[0,0.49935222,1,1]]]"
avila.txt,3,CPU,32,86.1640,0.584799,8664,"[0,0.21641450,[0,0.18056348,[3,0.68755186,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06779179,4,5]]]"
avila.txt,3,GPU,32,100.2680,0.584799,8664,"[0,0.21641450,[0,0.17452116,[3,0.68223250,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06742426,4,5]]]"
bank.txt,3,CPU,32,0.0470,0.983236,23,"[2,0.23659694,[1,0.70866966,[0,0.68247366,1,0],[0,0.26284590,1,0]],[1,0.54222888,[0,0.47447777,1,0],[0,0.30326140,1,0]]]"
bank.txt,3,GPU,32,0.0320,0.983236,23,"[2,0.23757505,[1,0.71029520,[0,0.68275481,1,0],[0,0.21415333,1,0]],[1,0.53514546,[0,0.48312542,1,0],[0,0.30502784,1,0]]]"
bean.txt,3,CPU,32,32.7790,0.871574,1748,"[12,0.43143722,[13,0.22221223,[3,0.55615884,3,2],[1,0.24278200,0,1]],[2,0.17030884,[12,0.52671266,0,6],[11,0.28985077,4,5]]]"
bean.txt,3,GPU,32,99.0920,0.870546,1762,"[12,0.43143722,[13,0.23097870,[3,0.56652069,3,2],[1,0.24401616,0,1]],[2,0.17032206,[12,0.52529955,0,6],[11,0.29063049,4,5]]]"
bidding.txt,3,CPU,32,2.5110,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08650230,0,[2,0.25005001,0,1]]]"
bidding.txt,3,GPU,32,0.4080,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]]]"
eeg.txt,3,CPU,32,34.1790,0.709613,4350,"[1,0.23765413,[5,0.34692776,[11,0.42278886,0,1],[13,0.53193331,0,1]],[6,0.47270551,[6,0.46080154,1,0],[5,0.36464834,1,0]]]"
eeg.txt,3,GPU,32,22.5770,0.707944,4375,"[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[13,0.53201902,0,1]],[6,0.46260458,[13,0.52253819,0,1],[6,0.47210407,0,1]]]"
fault.txt,3,CPU,32,11.4170,0.676971,627,"[12,0.50000000,[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]],[4,0.01159109,[4,0.00027356,3,6],[24,0.65798521,2,6]]]"
fault.txt,3,GPU,32,36.4760,0.676455,628,"[11,0.50000000,[4,0.01192839,[4,0.00029321,3,6],[24,0.65770793,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.47015822,6,5]]]"
htru.txt,3,CPU,32,44.4890,0.980836,343,"[5,0.16202161,[0,0.45509243,[2,0.32580289,0,1],[2,0.29991329,0,1]],[1,0.24312085,[2,0.29925150,0,1],[2,0.27499652,0,1]]]"
htru.txt,3,GPU,32,8.1110,0.980277,353,"[3,0.05749622,[2,0.26845109,[0,0.03323711,0,0],[7,0.03556999,1,0]],[5,0.15959188,[2,0.32256883,0,1],[2,0.30153471,0,1]]]"
magic.txt,3,CPU,32,91.5530,0.829653,3240,"[8,0.26194984,[3,0.57993627,[0,0.34942243,0,1],[2,0.17561191,0,1]],[1,0.05572616,[2,0.15082383,0,1],[0,0.09865573,0,1]]]"
magic.txt,3,GPU,32,27.4330,0.828549,3261,"[8,0.26957941,[3,0.58147025,[0,0.34465700,0,1],[2,0.17536062,0,1]],[1,0.05533152,[2,0.14350715,0,1],[0,0.09500816,0,1]]]"
occupancy.txt,3,CPU,32,11.8000,0.991002,185,"[3,0.22337115,[2,0.24471155,[2,0.22875756,1,0],[3,0.03477375,1,0]],[1,0.37324005,[2,0.24994445,1,0],[2,0.16955596,1,0]]]"
occupancy.txt,3,GPU,32,0.4910,0.99071,191,"[3,0.22344625,[2,0.24235527,[2,0.22114873,1,0],[3,0.03384231,1,0]],[1,0.37140930,[2,0.24935049,1,0],[2,0.16665970,1,0]]]"
page.txt,3,CPU,32,2.6910,0.969304,168,"[3,0.00631951,[4,0.16831529,[0,0.01441843,0,3],[3,0.00052636,2,0]],[0,0.00321270,[6,0.00015853,0,1],[6,0.00419587,0,1]]]"
page.txt,3,GPU,32,3.8560,0.968208,174,"[3,0.00631951,[4,0.15776888,[0,0.01441843,0,3],[3,0.00072931,2,0]],[0,0.00321270,[6,0.00014339,0,1],[6,0.00430384,0,1]]]"
raisin.txt,3,CPU,32,0.6040,0.895556,94,"[1,0.25339693,[6,0.24471366,[3,0.85143644,0,1],[5,0.76668704,1,0]],[2,0.31128761,[5,0.78695428,1,0],[6,0.27186441,0,1]]]"
raisin.txt,3,GPU,32,0.1480,0.893333,96,"[1,0.25261700,[6,0.24487431,[3,0.85151803,0,1],[5,0.76550025,1,0]],[4,0.25524974,[1,0.25756994,0,1],[6,0.27477434,0,1]]]"
rice.txt,3,CPU,32,8.7730,0.93622,243,"[4,0.68913376,[6,0.29848826,[5,0.52676153,1,0],[2,0.49118784,1,0]],[0,0.40210548,[2,0.49756566,1,0],[1,0.50258470,1,0]]]"
rice.txt,3,GPU,32,1.0830,0.935433,246,"[1,0.50153923,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.27335566,[2,0.51242447,1,0],[2,0.48334265,1,0]]]"
room.txt,3,CPU,32,2.0660,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.44525266,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.44465393,0,1],[6,0.63033104,1,2]]]"
room.txt,3,GPU,32,3.0750,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.45154545,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.28397179,0,1],[6,0.63033104,1,2]]]"
segment.txt,3,CPU,32,3.8300,0.879654,278,"[11,0.15634310,[17,0.20136707,[17,0.14785661,1,6],[1,0.56873620,4,3]],[1,0.59789705,[8,0.53175199,5,2],[13,0.21417484,3,0]]]"
segment.txt,3,GPU,32,6.9140,0.877922,282,"[11,0.15556383,[17,0.20279446,[17,0.14780942,1,6],[1,0.57290208,4,3]],[1,0.59789705,[15,0.67448646,5,2],[13,0.18888578,3,0]]]"
skin.txt,3,CPU,32,8.5670,0.96833,7761,"[0,0.49607921,[2,0.56273258,[2,0.46863371,1,0],[1,0.35493100,1,0]],[0,0.82150429,[2,0.82934588,1,0],1]]"
skin.txt,3,GPU,32,2.2410,0.968224,7787,"[0,0.49607921,[2,0.56665331,[2,0.46471295,1,0],[1,0.36277255,1,0]],[0,0.82150429,[2,0.82934588,1,0],[0,0.00598118,0,1]]]"
wilt.txt,3,CPU,32,0.8710,0.981814,88,"[2,0.03567202,[1,0.04205611,[2,0.02626651,1,0],[1,0.04211055,0,1]],[2,0.04369602,[1,0.05452356,0,1],[1,0.06345776,0,1]]]"
wilt.txt,3,GPU,32,0.2080,0.981194,91,"[1,0.05451600,[1,0.04217871,[2,0.02602128,1,0],[2,0.03568970,1,0]],[1,0.06334136,[2,0.04349861,1,0],[0,0.49935222,1,1]]]"
avila.txt,3,CPU,64,82.3040,0.584799,8664,"[0,0.21641450,[0,0.18056348,[3,0.68755186,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06779179,4,5]]]"
avila.txt,3,GPU,64,100.3040,0.584799,8664,"[0,0.21641450,[0,0.17452116,[3,0.68223250,0,7],[8,0.13838020,3,7]],[4,0.88798213,[1,0.00804203,0,1],[2,0.06742426,4,5]]]"
bank.txt,3,CPU,64,0.0700,0.983236,23,"[2,0.23659694,[1,0.70866966,[0,0.68247366,1,0],[0,0.26284590,1,0]],[1,0.54222888,[0,0.47447777,1,0],[0,0.30326140,1,0]]]"
bank.txt,3,GPU,64,0.0460,0.983236,23,"[2,0.23757505,[1,0.71029520,[0,0.68275481,1,0],[0,0.21415333,1,0]],[1,0.53514546,[0,0.48312542,1,0],[0,0.30502784,1,0]]]"
bean.txt,3,CPU,64,30.9020,0.871574,1748,"[12,0.43143722,[13,0.22221223,[3,0.55615884,3,2],[1,0.24278200,0,1]],[2,0.17030884,[12,0.52671266,0,6],[11,0.28985077,4,5]]]"
bean.txt,3,GPU,64,99.1850,0.870546,1762,"[12,0.43143722,[13,0.23097870,[3,0.56652069,3,2],[1,0.24401616,0,1]],[2,0.17032206,[12,0.52529955,0,6],[11,0.29063049,4,5]]]"
bidding.txt,3,CPU,64,2.1090,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08650230,0,[2,0.25005001,0,1]]]"
bidding.txt,3,GPU,64,0.4260,0.99209,50,"[8,0.55554444,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]]]"
eeg.txt,3,CPU,64,33.9160,0.709613,4350,"[1,0.23765413,[5,0.34692776,[11,0.42278886,0,1],[13,0.53193331,0,1]],[6,0.47270551,[6,0.46080154,1,0],[5,0.36464834,1,0]]]"
eeg.txt,3,GPU,64,22.5090,0.707944,4375,"[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[13,0.53201902,0,1]],[6,0.46260458,[13,0.52253819,0,1],[6,0.47210407,0,1]]]"
fault.txt,3,CPU,64,12.3120,0.676971,627,"[11,0.50000000,[4,0.01159109,[4,0.00027356,3,6],[24,0.65798521,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]]"
fault.txt,3,GPU,64,36.4970,0.676455,628,"[12,0.50000000,[10,0.23638430,[13,0.13468847,1,6],[16,0.47015822,6,5]],[4,0.01192839,[4,0.00029321,3,6],[24,0.65770793,2,6]]]"
htru.txt,3,CPU,64,44.6230,0.980836,343,"[5,0.16202161,[0,0.45509243,[2,0.32580289,0,1],[2,0.29991329,0,1]],[1,0.24312085,[2,0.29925150,0,1],[2,0.27499652,0,1]]]"
htru.txt,3,GPU,64,8.0980,0.980277,353,"[3,0.05749622,[2,0.26845109,[0,0.03323711,0,0],[7,0.03556999,1,0]],[5,0.15959188,[2,0.32256883,0,1],[2,0.30153471,0,1]]]"
magic.txt,3,CPU,64,86.2980,0.829653,3240,"[8,0.26194984,[3,0.57993627,[0,0.34942243,0,1],[2,0.17561191,0,1]],[1,0.05572616,[2,0.15082383,0,1],[0,0.09865573,0,1]]]"
magic.txt,3,GPU,64,27.3200,0.828549,3261,"[8,0.26957941,[3,0.58147025,[0,0.34465700,0,1],[2,0.17536062,0,1]],[1,0.05533152,[2,0.14350715,0,1],[0,0.09500816,0,1]]]"
occupancy.txt,3,CPU,64,13.4440,0.991002,185,"[3,0.22337115,[2,0.24471155,[2,0.22875756,1,0],[3,0.03477375,1,0]],[1,0.37324005,[2,0.24994445,1,0],[2,0.16955596,1,0]]]"
occupancy.txt,3,GPU,64,0.5050,0.99071,191,"[3,0.22344625,[2,0.24235527,[2,0.22114873,1,0],[3,0.03384231,1,0]],[1,0.37140930,[2,0.24935049,1,0],[2,0.16665970,1,0]]]"
page.txt,3,CPU,64,2.5410,0.969304,168,"[3,0.00631951,[4,0.16831529,[0,0.01441843,0,3],[3,0.00052636,2,0]],[0,0.00321270,[6,0.00015853,0,1],[6,0.00419587,0,1]]]"
page.txt,3,GPU,64,3.8530,0.968208,174,"[3,0.00631951,[4,0.15776888,[0,0.01441843,0,3],[3,0.00072931,2,0]],[0,0.00321270,[6,0.00014339,0,1],[6,0.00430384,0,1]]]"
raisin.txt,3,CPU,64,0.6860,0.895556,94,"[1,0.25339693,[6,0.24471366,[3,0.85143644,0,1],[5,0.76668704,1,0]],[2,0.31128761,[5,0.78695428,1,0],[6,0.27186441,0,1]]]"
raisin.txt,3,GPU,64,0.1600,0.893333,96,"[1,0.25261700,[6,0.24487431,[3,0.85151803,0,1],[5,0.76550025,1,0]],[4,0.25524974,[1,0.25756994,0,1],[6,0.27477434,0,1]]]"
rice.txt,3,CPU,64,8.3770,0.93622,243,"[4,0.68913376,[6,0.29848826,[5,0.52676153,1,0],[2,0.49118784,1,0]],[0,0.40210548,[2,0.49756566,1,0],[1,0.50258470,1,0]]]"
rice.txt,3,GPU,64,1.0900,0.935433,246,"[1,0.50153923,[5,0.38469255,[2,0.50001061,1,0],[3,0.44775647,0,1]],[6,0.27335566,[2,0.51242447,1,0],[2,0.48334265,1,0]]]"
room.txt,3,CPU,64,1.9500,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.44525266,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.44465393,0,1],[6,0.63033104,1,2]]]"
room.txt,3,GPU,64,3.0870,0.992102,80,"[4,0.55756426,[1,0.31650728,[13,0.45154545,3,2],[3,0.59874570,2,3]],[5,0.43218410,[6,0.28397179,0,1],[6,0.63033104,1,2]]]"
segment.txt,3,CPU,64,3.7860,0.879654,278,"[11,0.15634310,[17,0.20136707,[17,0.14785661,1,6],[1,0.56873620,4,3]],[1,0.59789705,[8,0.53175199,5,2],[13,0.21417484,3,0]]]"
segment.txt,3,GPU,64,6.9090,0.877922,282,"[8,0.18428728,[17,0.20279446,[17,0.14780942,1,6],[1,0.57290208,4,3]],[1,0.59789705,[15,0.67448646,5,2],[10,0.20293128,3,0]]]"
skin.txt,3,CPU,64,8.3710,0.96833,7761,"[0,0.49607921,[2,0.56273258,[2,0.46863371,1,0],[1,0.35493100,1,0]],[0,0.82150429,[2,0.82934588,1,0],1]]"
skin.txt,3,GPU,64,2.1670,0.968224,7787,"[0,0.49607921,[2,0.56665331,[2,0.46471295,1,0],[1,0.36277255,1,0]],[0,0.82150429,[2,0.82934588,1,0],[0,0.00598118,0,1]]]"
wilt.txt,3,CPU,64,0.9830,0.981814,88,"[2,0.03567202,[1,0.04205611,[2,0.02626651,1,0],[1,0.04211055,0,1]],[2,0.04369602,[1,0.05452356,0,1],[1,0.06345776,0,1]]]"
wilt.txt,3,GPU,64,0.2100,0.981194,91,"[1,0.05451600,[1,0.04217871,[2,0.02602128,1,0],[2,0.03568970,1,0]],[1,0.06334136,[2,0.04349861,1,0],[0,0.49935222,1,1]]]"
avila.txt,4,CPU,1,599.3960,0.63761,7562,"[0,0.22205399,[8,0.11748593,[4,0.85813737,[4,0.82829249,0,6],[0,0.21641450,3,1]],[8,0.13838020,[4,0.88798213,3,5],[2,0.07253623,7,5]]],[2,0.06468451,[1,0.00809255,[4,0.91036570,0,4],[1,0.00850683,1,0]],[1,0.00631418,[3,0.56482369,1,0],[5,0.11788422,2,0]]]]"
avila.txt,4,GPU,1,599.0850,0.637178,7571,"[0,0.22827546,[8,0.12263075,[0,0.21641450,[0,0.12739119,0,3],[2,0.06562004,0,1]],[8,0.13691024,[4,0.88798213,3,5],[2,0.07196823,7,5]]],[2,0.06508546,[0,0.23172167,[2,0.06027419,0,1],[4,0.90290451,0,4]],[1,0.00627377,[3,0.53486586,1,0],[4,0.85813737,0,2]]]]"
bank.txt,4,CPU,1,0.0310,1,0,"[0,0.52437770,[2,0.43329573,[0,0.30698895,[2,0.35915542,1,0],[1,0.66570491,1,0]],[3,0.68274260,[0,0.41756007,1,0],[1,0.39951569,1,0]]],[1,0.58999419,[3,0.84232080,[2,0.23619100,1,0],[0,0.62420982,1,0]],[1,0.69798696,[2,0.12123588,1,0],[2,0.01282927,1,0]]]]"
bank.txt,4,GPU,1,0.0940,0.999271,1,"[0,0.52437770,[2,0.43362734,[0,0.30502784,[2,0.36094496,1,0],[1,0.66361368,1,0]],[3,0.64001036,[0,0.38466924,1,0],[1,0.35360855,1,0]]],[1,0.59216219,[3,0.84273219,[2,0.22869959,1,0],[0,0.62612772,1,0]],[1,0.69837415,[2,0.10592026,1,0],[2,0.01419458,1,0]]]]"
bean.txt,4,CPU,1,599.7460,0.904783,1296,"[0,0.18466273,[2,0.20787957,[11,0.61163533,[1,0.15110353,6,5],[12,0.55241549,0,6]],[1,0.25441265,[11,0.28481057,4,5],[11,0.33918148,4,1]]],[10,0.65660006,[11,0.31154081,[3,0.27485278,4,3],[0,0.45515338,1,2]],[13,0.23097870,[3,0.55615884,3,2],[10,0.77027619,1,3]]]]"
bean.txt,4,GPU,1,600.0060,0.906179,1277,"[0,0.15776330,[2,0.20792942,[11,0.61210573,[1,0.15043238,6,5],[12,0.55233538,0,6]],[10,0.68948627,[11,0.35260707,4,1],[11,0.28327686,4,5]]],[10,0.67156154,[11,0.32246354,[12,0.43107620,3,4],[2,0.54360151,1,2]],[13,0.23097870,[3,0.56652069,3,2],[15,0.87018633,3,1]]]]"
bidding.txt,4,CPU,1,22.7770,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.78605920,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09737979,[1,0.08813408,0,[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.93412364,0,1]]]]"
bidding.txt,4,GPU,1,7.4080,0.99652,22,"[8,0.55554444,[8,0.33336666,[8,0.11118889,[2,0.25005001,0,1],[2,0.74994999,0,1]],[3,0.66553354,[2,0.74994999,0,1],[2,0.25005001,0,1]]],[1,0.09958708,[1,0.08813408,[0,0.00712314,0,0],[2,0.25005001,0,1]],[8,0.83326662,[2,0.25005001,0,1],[0,0.87163615,0,1]]]]"
eeg.txt,4,CPU,1,599.5750,0.751869,3717,"[0,0.51425195,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46200436,[10,0.25496134,0,1],[6,0.47270551,0,1]]],[0,0.51908314,[5,0.34856525,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52508271,[1,0.24188039,1,0],[5,0.36464834,1,0]]]]"
eeg.txt,4,GPU,1,599.0210,0.751268,3726,"[0,0.51441288,[1,0.23538673,[5,0.34683198,[11,0.42235687,0,1],[6,0.47018027,0,1]],[6,0.46212393,[10,0.25467265,0,1],[6,0.47318617,0,1]]],[0,0.51908314,[5,0.34904695,[5,0.34192133,0,1],[6,0.47018027,0,1]],[4,0.52461523,[1,0.24198392,1,0],[5,0.36488867,1,0]]]]"
fault.txt,4,CPU,1,599.3570,0.718702,546,"[0,0.35985208,[11,0.50000000,[23,0.35183889,[4,0.00023426,3,6],[19,0.63768792,2,6]],[10,0.23638430,[13,0.13468847,1,6],[16,0.46773863,6,5]]],[16,0.48276031,[10,0.25401747,[1,0.37217301,4,6],[19,0.98403513,6,0]],[11,0.50000000,[4,0.00027684,3,6],[13,0.26927692,5,6]]]]"
